ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,AGE_YEARS,EMPLOYMENT_YEARS,IS_UNEMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,TARGET,WORST_STATUS,MONTHS_HISTORY
5009096,0,0,1,1,270000.0,0,4,1,1,37.5,12.0,True,1,0,0,1,0,3.0,1,0,25
5009097,0,0,1,1,270000.0,0,4,1,1,37.5,12.0,True,1,0,0,1,0,3.0,1,0,15
5009098,0,0,1,1,270000.0,0,4,1,1,37.5,12.0,True,1,0,0,1,0,3.0,1,0,18
5009099,0,0,1,0,315000.0,4,1,2,1,36.3,1.5,True,1,0,0,0,10,1.0,1,0,29
5009100,0,0,1,0,315000.0,4,1,2,1,36.3,1.5,True,1,0,0,0,10,1.0,1,0,28
5009103,1,1,1,2,157500.0,4,4,1,5,35.2,11.1,True,1,0,1,0,4,4.0,1,0,39
5009104,1,1,1,2,157500.0,4,4,1,5,35.2,11.1,True,1,0,1,0,4,4.0,1,-1,28
5009105,1,1,1,2,157500.0,4,4,1,5,35.2,11.1,True,1,0,1,0,4,4.0,1,-1,31
5009106,1,1,1,2,157500.0,4,4,1,5,35.2,11.1,True,1,0,1,0,4,4.0,1,-1,61
5112876,1,1,1,2,157500.0,4,4,1,5,35.2,11.1,True,1,0,1,0,4,4.0,1,0,26
5009108,1,0,1,0,360000.0,0,4,1,1,41.9,7.5,True,1,0,0,0,17,2.0,1,0,8
5009109,1,0,1,0,360000.0,0,4,1,1,41.9,7.5,True,1,0,0,0,17,2.0,1,0,21
5009110,0,0,1,0,112500.0,0,1,1,1,24.2,0.9,True,1,0,0,1,6,2.0,1,1,4
5009116,0,0,0,0,157500.0,0,1,2,5,43.1,1.2,True,1,0,0,0,12,1.0,1,0,13
5009117,0,0,0,0,157500.0,0,1,2,5,43.1,1.2,True,1,0,0,0,12,1.0,1,0,50
5009118,0,0,0,0,157500.0,0,1,2,5,43.1,1.2,True,1,0,0,0,12,1.0,1,0,13
5009120,0,0,0,0,157500.0,0,1,2,5,43.1,1.2,True,1,0,0,0,12,1.0,1,0,13
5009122,0,0,0,0,157500.0,0,1,2,5,43.1,1.2,True,1,0,0,0,12,1.0,1,0,13
5009123,0,0,0,0,157500.0,0,1,2,5,43.1,1.2,True,1,0,0,0,12,1.0,1,0,44
5009124,0,0,0,0,157500.0,0,1,2,5,43.1,1.2,True,1,0,0,0,12,1.0,1,0,13
5009125,0,0,0,0,157500.0,0,1,2,5,43.1,1.2,True,1,0,0,0,12,1.0,1,0,47
5009126,0,0,0,0,157500.0,0,1,2,5,43.1,1.2,True,1,0,0,0,12,1.0,1,0,13
5009127,0,0,0,0,157500.0,0,1,2,5,43.1,1.2,True,1,0,0,0,12,1.0,1,0,23
5009128,0,0,0,0,157500.0,0,1,2,5,43.1,1.2,True,1,0,0,0,12,1.0,1,0,13
5009129,0,0,0,0,157500.0,0,1,2,5,43.1,1.2,True,1,0,0,0,12,1.0,1,0,12
5009130,0,0,0,0,157500.0,0,1,2,5,43.1,1.2,True,1,0,0,0,12,1.0,1,0,23
5009131,0,0,0,0,157500.0,0,1,2,5,43.1,1.2,True,1,0,0,0,12,1.0,1,0,13
5009133,1,0,1,0,382500.0,1,4,4,1,59.3,0.0,False,1,0,0,0,12,1.0,1,0,17
5009134,1,0,1,0,382500.0,1,4,4,1,59.3,0.0,False,1,0,0,0,12,1.0,1,0,17
5009135,1,0,1,0,382500.0,1,4,4,1,59.3,0.0,False,1,0,0,0,12,1.0,1,0,10
5009136,1,0,1,0,382500.0,1,4,4,1,59.3,0.0,False,1,0,0,0,12,1.0,1,0,16
5009137,1,0,1,0,382500.0,1,4,4,1,59.3,0.0,False,1,0,0,0,12,1.0,1,0,10
5009138,1,0,1,0,382500.0,1,4,4,1,59.3,0.0,False,1,0,0,0,12,1.0,1,1,17
5009139,1,0,1,0,382500.0,1,4,4,1,59.3,0.0,False,1,0,0,0,12,1.0,1,0,9
5009140,1,0,1,0,382500.0,1,4,4,1,59.3,0.0,False,1,0,0,0,12,1.0,1,0,10
5009141,0,0,0,0,135000.0,4,4,0,1,26.4,4.3,True,1,1,1,0,10,2.0,1,0,34
5009142,0,0,0,0,135000.0,4,4,0,1,26.4,4.3,True,1,1,1,0,10,2.0,1,0,12
5009143,1,1,0,0,225000.0,1,4,0,1,50.1,0.0,False,1,0,0,0,12,2.0,1,1,12
5009144,1,1,0,0,225000.0,1,4,0,1,50.1,0.0,False,1,0,0,0,12,2.0,1,0,11
5009145,1,1,0,0,315000.0,4,1,1,1,43.3,10.2,True,1,1,1,0,10,2.0,1,0,36
5009146,1,1,0,0,315000.0,4,1,1,1,43.3,10.2,True,1,1,1,0,10,2.0,1,1,26
5009147,1,1,0,0,315000.0,4,1,1,1,43.3,10.2,True,1,1,1,0,10,2.0,1,0,13
5009149,1,1,0,0,315000.0,4,1,1,1,43.3,10.2,True,1,1,1,0,10,2.0,1,0,8
5009150,1,1,0,0,315000.0,4,1,1,1,43.3,10.2,True,1,1,1,0,10,2.0,1,1,18
5009151,0,0,0,0,180000.0,4,4,1,1,53.6,7.9,True,1,0,0,0,15,2.0,1,0,30
5009152,0,0,0,0,180000.0,4,4,1,1,53.6,7.9,True,1,0,0,0,15,2.0,1,0,48
5009153,0,0,0,0,180000.0,4,4,1,1,53.6,7.9,True,1,0,0,0,15,2.0,1,0,48
5009154,0,0,0,0,180000.0,4,4,1,1,53.6,7.9,True,1,0,0,0,15,2.0,1,0,29
5009155,0,0,0,0,180000.0,4,4,1,1,53.6,7.9,True,1,0,0,0,15,2.0,1,0,28
5009156,0,0,0,0,180000.0,4,4,1,1,53.6,7.9,True,1,0,0,0,15,2.0,1,0,18
5009157,0,0,0,0,180000.0,4,4,1,1,53.6,7.9,True,1,0,0,0,15,2.0,1,0,48
5009158,0,0,0,0,180000.0,4,4,1,1,53.6,7.9,True,1,0,0,0,15,2.0,1,0,44
5009159,0,0,0,0,180000.0,4,4,1,1,53.6,7.9,True,1,0,0,0,15,2.0,1,0,15
5009160,0,0,0,0,180000.0,4,4,1,1,53.6,7.9,True,1,0,0,0,15,2.0,1,0,22
5009161,0,0,0,0,180000.0,4,4,1,1,53.6,7.9,True,1,0,0,0,15,2.0,1,1,24
5009162,0,0,0,0,180000.0,4,4,1,1,53.6,7.9,True,1,0,0,0,15,2.0,1,0,48
5009163,0,0,0,0,157500.0,4,4,1,1,35.4,8.7,True,1,0,1,0,15,2.0,1,0,13
5009164,0,0,0,0,157500.0,4,4,1,1,35.4,8.7,True,1,0,1,0,15,2.0,1,0,17
5009165,0,0,0,0,157500.0,4,4,1,1,35.4,8.7,True,1,0,1,0,15,2.0,1,0,17
5009166,0,0,0,0,157500.0,4,4,1,1,35.4,8.7,True,1,0,1,0,15,2.0,1,0,17
5009168,0,0,0,0,157500.0,4,4,1,1,35.4,8.7,True,1,0,1,0,15,2.0,1,0,17
5009170,0,1,0,0,144000.0,1,4,1,1,62.6,0.0,False,1,0,1,1,12,2.0,1,0,14
5009177,1,1,0,0,229500.0,4,2,1,0,50.2,3.4,True,1,0,0,0,8,2.0,1,1,50
5009178,1,1,0,0,229500.0,4,2,1,0,50.2,3.4,True,1,0,0,0,8,2.0,1,1,35
5009179,1,1,0,0,229500.0,4,2,1,0,50.2,3.4,True,1,0,0,0,8,2.0,1,0,13
5009180,1,1,0,0,229500.0,4,2,1,0,50.2,3.4,True,1,0,0,0,8,2.0,1,1,39
5009181,1,1,0,0,229500.0,4,2,1,0,50.2,3.4,True,1,0,0,0,8,2.0,1,1,13
5009182,1,1,0,0,229500.0,4,2,1,0,50.2,3.4,True,1,0,0,0,8,2.0,1,0,35
5009183,1,1,0,0,229500.0,4,2,1,0,50.2,3.4,True,1,0,0,0,8,2.0,1,0,32
5009186,0,0,0,0,270000.0,4,1,1,1,48.1,15.9,True,1,1,1,0,10,2.0,1,1,4
5009187,0,0,0,0,270000.0,4,1,1,1,48.1,15.9,True,1,1,1,0,10,2.0,1,0,6
5009188,0,0,0,0,270000.0,4,1,1,1,48.1,15.9,True,1,1,1,0,10,2.0,1,0,17
5009189,0,0,0,0,270000.0,4,1,1,1,48.1,15.9,True,1,1,1,0,10,2.0,1,0,17
5009190,0,0,0,0,270000.0,4,1,1,1,48.1,15.9,True,1,1,1,0,10,2.0,1,0,23
5009191,0,0,0,0,270000.0,4,1,1,1,48.1,15.9,True,1,1,1,0,10,2.0,1,0,17
5009192,0,0,0,0,270000.0,4,1,1,1,48.1,15.9,True,1,1,1,0,10,2.0,1,0,34
5009193,0,0,0,0,270000.0,4,1,1,1,48.1,15.9,True,1,1,1,0,10,2.0,1,1,30
5009195,0,0,0,0,292500.0,2,4,1,1,57.4,23.8,True,1,1,1,0,0,2.0,1,0,7
5009196,0,0,0,0,292500.0,2,4,1,1,57.4,23.8,True,1,1,1,0,0,2.0,1,0,8
5009198,0,0,0,0,292500.0,2,4,1,1,57.4,23.8,True,1,1,1,0,0,2.0,1,0,46
5009201,0,0,0,0,292500.0,2,4,1,1,57.4,23.8,True,1,1,1,0,0,2.0,1,0,2
5009202,0,0,0,0,292500.0,2,4,1,1,57.4,23.8,True,1,1,1,0,0,2.0,1,0,7
5009203,0,0,0,0,292500.0,2,4,1,1,57.4,23.8,True,1,1,1,0,0,2.0,1,-1,21
5009204,0,0,0,0,292500.0,2,4,1,1,57.4,23.8,True,1,1,1,0,0,2.0,1,0,3
5009205,0,0,0,0,292500.0,2,4,1,1,57.4,23.8,True,1,1,1,0,0,2.0,1,-1,6
5009206,0,0,0,0,292500.0,2,4,1,1,57.4,23.8,True,1,1,1,0,0,2.0,1,0,22
5009207,0,0,0,0,292500.0,2,4,1,1,57.4,23.8,True,1,1,1,0,0,2.0,1,0,22
5009208,0,0,0,0,292500.0,2,4,1,1,57.4,23.8,True,1,1,1,0,0,2.0,1,-1,42
5009209,0,0,0,0,292500.0,2,4,1,1,57.4,23.8,True,1,1,1,0,0,2.0,1,1,46
5009210,0,0,0,0,292500.0,2,4,1,1,57.4,23.8,True,1,1,1,0,0,2.0,1,0,4
5009213,0,0,0,0,270000.0,4,1,1,1,33.8,2.4,True,1,1,1,0,0,2.0,1,-1,23
5009215,0,0,0,0,270000.0,4,1,1,1,33.8,2.4,True,1,1,1,0,0,2.0,1,1,58
5009216,0,0,0,0,270000.0,4,1,1,1,33.8,2.4,True,1,1,1,0,0,2.0,1,0,7
5009217,0,0,0,0,270000.0,4,1,1,1,33.8,2.4,True,1,1,1,0,0,2.0,1,0,7
5009220,0,1,0,0,225000.0,4,4,1,1,40.2,2.2,True,1,1,0,0,10,2.0,1,0,28
5009222,0,1,0,0,225000.0,4,4,1,1,40.2,2.2,True,1,1,0,0,10,2.0,1,0,48
5009223,0,1,0,0,225000.0,4,4,1,1,40.2,2.2,True,1,1,0,0,10,2.0,1,0,41
5009224,0,1,0,0,225000.0,4,4,1,1,40.2,2.2,True,1,1,0,0,10,2.0,1,0,51
5009225,0,1,0,0,225000.0,4,4,1,1,40.2,2.2,True,1,1,0,0,10,2.0,1,-1,28
5009226,0,1,0,0,225000.0,4,4,1,1,40.2,2.2,True,1,1,0,0,10,2.0,1,0,48
5009227,0,1,0,0,225000.0,4,4,1,1,40.2,2.2,True,1,1,0,0,10,2.0,1,0,21
5009232,0,1,0,0,225000.0,4,4,1,1,40.2,2.2,True,1,1,0,0,10,2.0,1,0,36
5009233,0,1,0,0,225000.0,4,4,1,1,40.2,2.2,True,1,1,0,0,10,2.0,1,0,48
5009234,0,1,0,0,225000.0,4,4,1,1,40.2,2.2,True,1,1,0,0,10,2.0,1,-1,14
5009236,0,1,0,0,225000.0,4,4,1,1,40.2,2.2,True,1,1,0,0,10,2.0,1,0,31
5009238,1,1,0,0,157500.0,4,2,1,5,29.1,2.7,True,1,0,1,0,4,2.0,1,0,21
5009239,1,1,0,0,157500.0,4,2,1,5,29.1,2.7,True,1,0,1,0,4,2.0,1,0,15
5009240,1,1,0,0,157500.0,4,2,1,5,29.1,2.7,True,1,0,1,0,4,2.0,1,0,34
5009241,1,1,0,0,157500.0,4,2,1,5,29.1,2.7,True,1,0,1,0,4,2.0,1,0,11
5009242,0,0,0,0,74250.0,4,1,2,2,52.2,14.4,True,1,0,1,0,3,1.0,1,0,35
5009243,0,0,0,0,74250.0,4,1,2,2,52.2,14.4,True,1,0,1,0,3,1.0,1,0,8
5009244,0,0,0,0,74250.0,4,1,2,2,52.2,14.4,True,1,0,1,0,3,1.0,1,-1,9
5009246,0,0,0,0,135000.0,0,4,1,1,38.9,5.9,True,1,0,1,0,12,2.0,1,-1,32
5009247,0,0,0,0,135000.0,0,4,1,1,38.9,5.9,True,1,0,1,0,12,2.0,1,0,19
5009248,0,0,0,0,135000.0,0,4,1,1,38.9,5.9,True,1,0,1,0,12,2.0,1,0,18
5009249,1,1,0,1,135000.0,4,4,1,1,27.3,2.5,True,1,1,0,0,4,3.0,1,0,27
5009250,1,1,0,1,135000.0,4,4,1,1,27.3,2.5,True,1,1,0,0,4,3.0,1,0,10
5009251,1,1,0,1,135000.0,4,4,1,1,27.3,2.5,True,1,1,0,0,4,3.0,1,0,27
5009252,1,1,0,1,135000.0,4,4,1,1,27.3,2.5,True,1,1,0,0,4,3.0,1,0,13
5009253,1,1,0,1,135000.0,4,4,1,1,27.3,2.5,True,1,1,0,0,4,3.0,1,0,23
5009255,0,0,0,0,144000.0,4,4,3,1,43.7,24.6,True,1,0,0,0,1,1.0,1,0,7
5009257,0,0,0,0,144000.0,4,4,3,1,43.7,24.6,True,1,0,0,0,1,1.0,1,0,8
5009258,0,0,0,0,144000.0,4,4,3,1,43.7,24.6,True,1,0,0,0,1,1.0,1,0,8
5009260,0,0,0,0,202500.0,2,1,1,5,39.9,3.5,True,1,0,1,0,3,2.0,1,0,20
5009261,0,0,0,0,202500.0,2,1,1,5,39.9,3.5,True,1,0,1,0,3,2.0,1,1,22
5009262,0,0,0,0,202500.0,2,1,1,5,39.9,3.5,True,1,0,1,0,3,2.0,1,0,9
5009263,0,0,0,0,202500.0,2,1,1,5,39.9,3.5,True,1,0,1,0,3,2.0,1,1,17
5009264,0,0,0,0,40500.0,1,4,3,1,57.7,0.0,False,1,0,0,0,12,1.0,1,1,12
5009265,1,1,0,0,337500.0,2,1,1,5,28.1,4.5,True,1,1,1,0,10,2.0,1,0,36
5009266,1,1,0,0,337500.0,2,1,1,5,28.1,4.5,True,1,1,1,0,10,2.0,1,0,16
5009267,1,1,0,0,337500.0,2,1,1,5,28.1,4.5,True,1,1,1,0,10,2.0,1,0,18
5009268,1,1,0,0,337500.0,2,1,1,5,28.1,4.5,True,1,1,1,0,10,2.0,1,0,27
5009269,1,1,0,0,337500.0,2,1,1,5,28.1,4.5,True,1,1,1,0,10,2.0,1,0,35
5009270,1,0,0,0,180000.0,0,4,1,2,40.5,6.7,True,1,0,1,0,8,2.0,1,0,29
5009271,1,0,0,0,180000.0,0,4,1,2,40.5,6.7,True,1,0,1,0,8,2.0,1,0,30
5009272,1,0,0,0,180000.0,0,4,1,2,40.5,6.7,True,1,0,1,0,8,2.0,1,0,26
5009274,1,0,0,0,180000.0,0,4,1,2,40.5,6.7,True,1,0,1,0,8,2.0,1,0,41
5009275,1,0,0,0,180000.0,0,4,1,2,40.5,6.7,True,1,0,1,0,8,2.0,1,0,30
5009276,1,0,0,0,180000.0,0,4,1,2,40.5,6.7,True,1,0,1,0,8,2.0,1,0,16
5009277,1,0,0,0,180000.0,0,4,1,2,40.5,6.7,True,1,0,1,0,8,2.0,1,0,27
5009278,0,0,0,0,130500.0,4,4,0,1,41.5,13.2,True,1,0,1,0,1,2.0,1,0,21
5009279,0,0,0,0,130500.0,4,4,0,1,41.5,13.2,True,1,0,1,0,1,2.0,1,0,41
5009280,0,0,0,0,130500.0,4,4,0,1,41.5,13.2,True,1,0,1,0,1,2.0,1,0,41
5009281,0,0,0,0,130500.0,4,4,0,1,41.5,13.2,True,1,0,1,0,1,2.0,1,0,40
5009284,0,0,0,0,130500.0,4,4,0,1,41.5,13.2,True,1,0,1,0,1,2.0,1,0,59
5009285,0,0,0,0,130500.0,4,4,0,1,41.5,13.2,True,1,0,1,0,1,2.0,1,0,17
5009286,0,0,0,0,130500.0,4,4,0,1,41.5,13.2,True,1,0,1,0,1,2.0,1,0,31
5009287,0,0,0,0,130500.0,4,4,0,1,41.5,13.2,True,1,0,1,0,1,2.0,1,0,25
5009289,0,0,0,0,130500.0,4,4,0,1,41.5,13.2,True,1,0,1,0,1,2.0,1,0,9
5009290,0,0,0,0,130500.0,4,4,0,1,41.5,13.2,True,1,0,1,0,1,2.0,1,0,21
5009291,0,0,0,0,130500.0,4,4,0,1,41.5,13.2,True,1,0,1,0,1,2.0,1,0,10
5009292,0,0,0,0,130500.0,4,4,0,1,41.5,13.2,True,1,0,1,0,1,2.0,1,0,35
5009293,0,0,0,0,130500.0,4,4,0,1,41.5,13.2,True,1,0,1,0,1,2.0,1,0,40
5009294,0,0,0,0,130500.0,4,4,0,1,41.5,13.2,True,1,0,1,0,1,2.0,1,-1,31
5009295,0,0,0,0,144000.0,1,4,1,1,57.6,0.0,False,1,0,1,0,12,2.0,1,0,34
5009296,0,0,0,0,144000.0,1,4,1,1,57.6,0.0,False,1,0,1,0,12,2.0,1,0,2
5009297,0,0,0,0,193500.0,4,4,3,2,44.1,5.1,True,1,0,1,0,8,1.0,1,1,23
5009299,0,0,0,0,193500.0,4,4,3,2,44.1,5.1,True,1,0,1,0,8,1.0,1,1,34
5009300,0,0,0,0,193500.0,4,4,3,2,44.1,5.1,True,1,0,1,0,8,1.0,1,0,13
5009301,0,0,0,0,193500.0,4,4,3,2,44.1,5.1,True,1,0,1,0,8,1.0,1,0,9
5009302,0,0,0,0,112500.0,1,4,4,1,60.4,0.0,False,1,0,0,0,12,1.0,1,0,26
5009303,0,0,0,0,112500.0,1,4,4,1,60.4,0.0,False,1,0,0,0,12,1.0,1,0,36
5009304,0,0,0,0,112500.0,1,4,4,1,60.4,0.0,False,1,0,0,0,12,1.0,1,0,35
5009305,0,0,0,0,112500.0,1,4,4,1,60.4,0.0,False,1,0,0,0,12,1.0,1,0,13
5009306,0,1,0,0,135000.0,1,4,1,1,55.1,0.0,False,1,0,1,1,12,2.0,1,0,28
5009307,0,1,0,0,135000.0,1,4,1,1,55.1,0.0,False,1,0,1,1,12,2.0,1,0,28
5009308,0,1,0,0,135000.0,1,4,1,1,55.1,0.0,False,1,0,1,1,12,2.0,1,0,40
5009309,0,1,0,0,135000.0,1,4,1,1,55.1,0.0,False,1,0,1,1,12,2.0,1,0,32
5009310,0,1,0,0,135000.0,1,4,1,1,55.1,0.0,False,1,0,1,1,12,2.0,1,0,37
5009311,0,1,0,0,135000.0,1,4,1,1,55.1,0.0,False,1,0,1,1,12,2.0,1,0,28
5009312,0,1,0,0,135000.0,1,4,1,1,55.1,0.0,False,1,0,1,1,12,2.0,1,0,25
5009313,0,1,0,0,135000.0,1,4,1,1,55.1,0.0,False,1,0,1,1,12,2.0,1,0,19
5009314,0,1,0,0,135000.0,1,4,1,1,55.1,0.0,False,1,0,1,1,12,2.0,1,0,11
5009315,0,1,0,0,135000.0,1,4,1,1,55.1,0.0,False,1,0,1,1,12,2.0,1,0,16
5009316,0,1,0,0,135000.0,1,4,1,1,55.1,0.0,False,1,0,1,1,12,2.0,1,0,21
5009317,0,1,0,0,135000.0,1,4,1,1,55.1,0.0,False,1,0,1,1,12,2.0,1,0,16
5009318,0,1,0,0,135000.0,1,4,1,1,55.1,0.0,False,1,0,1,1,12,2.0,1,0,11
5009319,0,1,0,0,135000.0,1,4,1,1,55.1,0.0,False,1,0,1,1,12,2.0,1,0,38
5009325,1,1,0,0,267750.0,4,1,1,1,57.5,12.9,True,1,0,1,0,8,2.0,1,0,17
5009327,1,1,0,0,267750.0,4,1,1,1,57.5,12.9,True,1,0,1,0,8,2.0,1,0,18
5009328,1,1,0,0,267750.0,4,1,1,1,57.5,12.9,True,1,0,1,0,8,2.0,1,0,11
5009329,1,1,0,0,267750.0,4,1,1,1,57.5,12.9,True,1,0,1,0,8,2.0,1,0,18
5009330,1,1,0,0,267750.0,4,1,1,1,57.5,12.9,True,1,0,1,0,8,2.0,1,0,15
5009331,1,1,0,0,267750.0,4,1,1,1,57.5,12.9,True,1,0,1,0,8,2.0,1,0,18
5009332,1,1,0,0,267750.0,4,1,1,1,57.5,12.9,True,1,0,1,0,8,2.0,1,0,15
5009333,1,1,0,0,267750.0,4,1,1,1,57.5,12.9,True,1,0,1,0,8,2.0,1,-1,17
5009335,0,0,0,0,139500.0,4,1,2,1,44.4,19.4,True,1,0,0,0,10,1.0,1,0,10
5009336,0,0,0,0,139500.0,4,1,2,1,44.4,19.4,True,1,0,0,0,10,1.0,1,0,17
5009337,0,0,0,0,139500.0,4,1,2,1,44.4,19.4,True,1,0,0,0,10,1.0,1,0,17
5009338,1,0,0,0,67500.0,4,4,1,1,51.1,14.5,True,1,1,1,0,17,2.0,1,0,13
5009339,1,0,0,0,67500.0,4,4,1,1,51.1,14.5,True,1,1,1,0,17,2.0,1,1,13
5009340,1,1,0,0,252000.0,4,4,1,1,29.4,6.7,True,1,0,0,0,6,2.0,1,0,35
5009341,1,1,0,0,252000.0,4,4,1,1,29.4,6.7,True,1,0,0,0,6,2.0,1,0,35
5009342,1,1,0,0,252000.0,4,4,1,1,29.4,6.7,True,1,0,0,0,6,2.0,1,0,29
5009343,1,1,0,0,252000.0,4,4,1,1,29.4,6.7,True,1,0,0,0,6,2.0,1,0,29
5009344,1,1,0,0,252000.0,4,4,1,1,29.4,6.7,True,1,0,0,0,6,2.0,1,0,16
5009345,1,1,0,0,252000.0,4,4,1,1,29.4,6.7,True,1,0,0,0,6,2.0,1,0,24
5009346,1,1,0,0,252000.0,4,4,1,1,29.4,6.7,True,1,0,0,0,6,2.0,1,0,10
5009349,1,0,0,0,180000.0,0,3,1,1,57.9,0.4,True,1,0,1,0,4,2.0,1,0,31
5009354,1,0,0,0,180000.0,0,3,1,1,57.9,0.4,True,1,0,1,0,4,2.0,1,1,6
5009355,0,0,0,0,135000.0,0,4,1,1,53.9,14.4,True,1,1,1,0,8,2.0,1,0,26
5009358,0,0,0,0,135000.0,0,4,1,1,53.9,14.4,True,1,1,1,0,8,2.0,1,-1,26
5009359,0,1,0,0,900000.0,4,1,3,1,52.2,20.3,True,1,0,0,0,10,1.0,1,1,16
5009360,0,1,0,0,900000.0,4,1,3,1,52.2,20.3,True,1,0,0,0,10,1.0,1,1,9
5009361,1,1,0,0,180000.0,0,1,0,1,40.7,1.6,True,1,1,0,0,4,2.0,1,0,21
5009362,1,1,0,0,180000.0,0,1,0,1,40.7,1.6,True,1,1,0,0,4,2.0,1,0,17
5009363,1,1,0,0,180000.0,0,1,0,1,40.7,1.6,True,1,1,0,0,4,2.0,1,0,17
5009364,1,1,0,0,180000.0,0,1,0,1,40.7,1.6,True,1,1,0,0,4,2.0,1,0,5
5009365,1,1,0,0,180000.0,0,1,0,1,40.7,1.6,True,1,1,0,0,4,2.0,1,0,20
5009366,1,1,0,0,180000.0,0,1,0,1,40.7,1.6,True,1,1,0,0,4,2.0,1,1,59
5009367,1,1,0,0,180000.0,0,1,0,1,40.7,1.6,True,1,1,0,0,4,2.0,1,0,44
5009368,1,1,0,0,115290.0,1,4,1,1,63.5,0.0,False,1,0,1,1,12,2.0,1,0,14
5009369,1,1,0,0,115290.0,1,4,1,1,63.5,0.0,False,1,0,1,1,12,2.0,1,1,10
5009370,1,1,0,0,115290.0,1,4,1,1,63.5,0.0,False,1,0,1,1,12,2.0,1,0,9
5009371,1,1,0,0,115290.0,1,4,1,1,63.5,0.0,False,1,0,1,1,12,2.0,1,0,9
5009372,1,1,0,0,115290.0,1,4,1,1,63.5,0.0,False,1,0,1,1,12,2.0,1,0,9
5009373,1,1,0,0,115290.0,1,4,1,1,63.5,0.0,False,1,0,1,1,12,2.0,1,0,17
5009378,0,0,0,2,225000.0,4,1,1,1,30.9,4.8,True,1,1,0,1,3,4.0,1,0,40
5009379,1,1,0,1,135000.0,4,4,1,1,25.8,3.3,True,1,1,0,0,15,3.0,1,0,5
5009380,1,1,0,1,135000.0,4,4,1,1,25.8,3.3,True,1,1,0,0,15,3.0,1,0,5
5009381,1,1,0,1,135000.0,4,4,1,1,25.8,3.3,True,1,1,0,0,15,3.0,1,0,9
5009382,1,1,0,1,135000.0,4,4,1,1,25.8,3.3,True,1,1,0,0,15,3.0,1,0,10
5009383,0,0,0,0,450000.0,2,1,1,1,40.3,15.3,True,1,0,1,0,10,2.0,1,0,31
5009384,0,0,0,0,450000.0,2,1,1,1,40.3,15.3,True,1,0,1,0,10,2.0,1,0,34
5009386,0,0,0,0,450000.0,2,1,1,1,40.3,15.3,True,1,0,1,0,10,2.0,1,-1,7
5009387,0,0,0,0,450000.0,2,1,1,1,40.3,15.3,True,1,0,1,0,10,2.0,1,0,7
5009389,1,0,0,0,279000.0,2,1,3,1,30.2,8.7,True,1,0,0,0,3,1.0,1,1,17
5009391,1,0,0,0,279000.0,2,1,3,1,30.2,8.7,True,1,0,0,0,3,1.0,1,1,35
5009392,1,0,0,0,279000.0,2,1,3,1,30.2,8.7,True,1,0,0,0,3,1.0,1,0,36
5009393,1,0,0,0,279000.0,2,1,3,1,30.2,8.7,True,1,0,0,0,3,1.0,1,0,32
5009394,1,0,0,0,279000.0,2,1,3,1,30.2,8.7,True,1,0,0,0,3,1.0,1,1,12
5009395,1,0,0,0,279000.0,2,1,3,1,30.2,8.7,True,1,0,0,0,3,1.0,1,0,6
5009396,0,0,0,1,76500.0,4,1,0,1,34.2,1.4,True,1,1,0,0,0,3.0,1,0,56
5009397,0,0,0,1,76500.0,4,1,0,1,34.2,1.4,True,1,1,0,0,0,3.0,1,0,59
5009398,0,0,0,1,76500.0,4,1,0,1,34.2,1.4,True,1,1,0,0,0,3.0,1,0,34
5009399,0,0,0,1,76500.0,4,1,0,1,34.2,1.4,True,1,1,0,0,0,3.0,1,0,59
5009400,0,0,0,1,76500.0,4,1,0,1,34.2,1.4,True,1,1,0,0,0,3.0,1,0,51
5009401,0,0,0,1,76500.0,4,1,0,1,34.2,1.4,True,1,1,0,0,0,3.0,1,0,57
5009402,1,0,0,0,202500.0,0,4,1,1,56.4,0.7,True,1,1,1,0,17,2.0,1,0,8
5009403,1,0,0,0,202500.0,0,4,1,1,56.4,0.7,True,1,1,1,0,17,2.0,1,0,45
5009404,0,0,0,2,67500.0,0,1,1,1,28.3,1.2,True,1,0,1,0,3,4.0,1,0,8
5009405,1,0,0,0,234000.0,4,2,1,1,38.1,6.3,True,1,1,1,0,4,2.0,1,-1,21
5009406,1,0,0,0,234000.0,4,2,1,1,38.1,6.3,True,1,1,1,0,4,2.0,1,-1,21
5009408,1,0,0,0,234000.0,4,2,1,1,38.1,6.3,True,1,1,1,0,4,2.0,1,0,38
5009410,1,0,0,0,234000.0,4,2,1,1,38.1,6.3,True,1,1,1,0,4,2.0,1,-1,42
5112901,1,0,0,0,234000.0,4,2,1,1,38.1,6.3,True,1,1,1,0,4,2.0,1,0,37
5009415,0,0,0,0,90000.0,4,4,3,1,52.9,1.3,True,1,1,1,0,3,1.0,1,1,8
5009416,0,0,0,0,90000.0,4,4,3,1,52.9,1.3,True,1,1,1,0,3,1.0,1,0,3
5009417,0,0,0,0,90000.0,4,4,3,1,52.9,1.3,True,1,1,1,0,3,1.0,1,1,5
